* Disclaimer:
* THIS FILE IS PROVIDED AS IS AND WITH:
* (A) NO WARRANTY OF ANY KIND, express, implied or statutory, including any implied warranties of merchantability, fitness for a particular purpose and noninfringement, which  Infineon disclaims to the maximum extent permitted by applicable law; and
* (B) NO INDEMNIFICATION FOR INFRINGEMENT OF INTELLECTUAL PROPERTY RIGHTS.
* (C) LIMITATION OF LIABILITY: IN NO EVENT SHALL INFINEON BE LIABLE FOR ANY DIRECT, INDIRECT, SPECIAL, INCIDENTAL, OR CONSEQUENTIAL DAMAGES (INCLUDING LOST PROFITS OR SAVINGS) WHATSOEVER, WHETHER BASED ON CONTRACT, TORT OR ANY OTHER LEGAL THEORY, EVEN IF ADVISED OF THE POSSIBILITY OF SUCH DAMAGES.
* © 2020 Infineon Technologies AG. All rights reserved.

* Note:
* The CMOS transistor models used, were freely available models downloaded from: http://ptm.asu.edu.
* The bipolar transistor models are from: The Development of Bipolar Log-Domain Filters in a Standard CMOS Process, G. D. Duerden, G. W. Roberts, M. J. Deen, 2001

* Release:
* 	version 2.0

Tag,Net,path-port,device,terminal
TAG	,	Net	,	Path	,	Device	,	Terminal
2X_201	,	DUT.I10.I164.net18	,	DUT.I10.I164.I160.ntrans22:d	,	nreg	,	d
2X_202	,	DUT.I10.I164.net19	,	DUT.I10.I164.I153.ptrans25:d	,	preg	,	d
2X_203	,	DUT.I10.I164.net19	,	DUT.I10.I164.I153.ntrans22:d	,	nreg	,	d
2X_204	,	DUT.I10.I164.net22	,	DUT.I10.I164.I141.M55:d	,	preg	,	d
2X_205	,	DUT.I10.I164.net22	,	DUT.I10.I164.I141.M54:d	,	nreg	,	d
2X_206	,	DUT.I10.I164.net23	,	DUT.I10.I164.I140.M122:d	,	preg	,	d
2X_207	,	DUT.I10.I164.net23	,	DUT.I10.I164.I140.M49:d	,	preg	,	d
2X_208	,	DUT.I10.I164.net23	,	DUT.I10.I164.I140.M124:d	,	nreg	,	d
2X_209	,	DUT.I10.I164.net23	,	DUT.I10.I164.I140.M53:d	,	nreg	,	d
2X_210	,	DUT.I10.I164.net14	,	DUT.I10.I164.I138.M55:d	,	preg	,	d
2X_211	,	DUT.I10.I164.net14	,	DUT.I10.I164.I138.M54:d	,	nreg	,	d
2X_212	,	DUT.I10.I164.net24	,	DUT.I10.I164.I138.M122:d	,	preg	,	d
2X_213	,	DUT.I10.I164.net24	,	DUT.I10.I164.I138.M49:d	,	preg	,	d
2X_214	,	DUT.I10.I164.net24	,	DUT.I10.I164.I138.M124:d	,	nreg	,	d
2X_215	,	DUT.I10.I164.net24	,	DUT.I10.I164.I138.M53:d	,	nreg	,	d
2X_216	,	DUT.I10.I164.I0.net39	,	DUT.I10.I164.I0.ptrans24:d	,	preg	,	d
2X_217	,	DUT.I10.I164.I0.net39	,	DUT.I10.I164.I0.ptrans23:d	,	preg	,	d
2X_218	,	DUT.I10.I164.I0.net39	,	DUT.I10.I164.I0.ntrans21:d	,	nreg	,	d
2X_219	,	DUT.I10.I164.I0.net32	,	DUT.I10.I164.I0.ntrans20:d	,	nreg	,	d
2X_220	,	DUT.I10.I164.I160.net39	,	DUT.I10.I164.I160.ptrans24:d	,	preg	,	d
2X_221	,	DUT.I10.I164.I160.net39	,	DUT.I10.I164.I160.ptrans23:d	,	preg	,	d
2X_222	,	DUT.I10.I164.I160.net39	,	DUT.I10.I164.I160.ntrans21:d	,	nreg	,	d
2X_223	,	DUT.I10.I164.I160.net32	,	DUT.I10.I164.I160.ntrans20:d	,	nreg	,	d
2X_224	,	DUT.I10.I164.I153.net39	,	DUT.I10.I164.I153.ptrans24:d	,	preg	,	d
2X_225	,	DUT.I10.I164.I153.net39	,	DUT.I10.I164.I153.ptrans23:d	,	preg	,	d
2X_226	,	DUT.I10.I164.I153.net39	,	DUT.I10.I164.I153.ntrans21:d	,	nreg	,	d
2X_227	,	DUT.I10.I164.I153.net32	,	DUT.I10.I164.I153.ntrans20:d	,	nreg	,	d
2X_228	,	DUT.I10.I164.I141.net52	,	DUT.I10.I164.I141.M121:d	,	nreg	,	d
2X_229	,	DUT.I10.I164.I141.b	,	DUT.I10.I164.I141.M127:d	,	preg	,	d
2X_230	,	DUT.I10.I164.I141.b	,	DUT.I10.I164.I141.M48:d	,	preg	,	d
2X_231	,	DUT.I10.I164.I141.b	,	DUT.I10.I164.I141.M126:d	,	nreg	,	d
2X_232	,	DUT.I10.I164.I141.b	,	DUT.I10.I164.I141.M52:d	,	nreg	,	d
2X_233	,	DUT.I10.I164.I141.net47	,	DUT.I10.I164.I141.M132:d	,	nreg	,	d
2X_234	,	DUT.I10.I164.I141.a	,	DUT.I10.I164.I141.M131:d	,	preg	,	d
2X_235	,	DUT.I10.I164.I141.a	,	DUT.I10.I164.I141.M119:d	,	preg	,	d
2X_236	,	DUT.I10.I164.I141.a	,	DUT.I10.I164.I141.M130:d	,	nreg	,	d
2X_237	,	DUT.I10.I164.I141.a	,	DUT.I10.I164.I141.M45:d	,	nreg	,	d
2X_238	,	DUT.I10.I164.I141.net49	,	DUT.I10.I164.I141.M128:d	,	nreg	,	d
2X_239	,	DUT.I10.I164.I141.net38	,	DUT.I10.I164.I141.M120:d	,	nreg	,	d
2X_240	,	DUT.I10.I164.I141.net36	,	DUT.I10.I164.I141.M51:d	,	nreg	,	d
2X_241	,	DUT.I10.I164.I141.net46	,	DUT.I10.I164.I141.M129:d	,	preg	,	d
2X_242	,	DUT.I10.I164.I141.net44	,	DUT.I10.I164.I141.M125:d	,	preg	,	d
2X_243	,	DUT.I10.I164.I141.net42	,	DUT.I10.I164.I141.M123:d	,	preg	,	d
2X_244	,	DUT.I10.I164.I141.net40	,	DUT.I10.I164.I141.M43:d	,	preg	,	d
2X_245	,	DUT.I10.I164.I140.net52	,	DUT.I10.I164.I140.M121:d	,	nreg	,	d
2X_246	,	DUT.I10.I164.I140.b	,	DUT.I10.I164.I140.M127:d	,	preg	,	d
2X_247	,	DUT.I10.I164.I140.b	,	DUT.I10.I164.I140.M48:d	,	preg	,	d
2X_248	,	DUT.I10.I164.I140.b	,	DUT.I10.I164.I140.M126:d	,	nreg	,	d
2X_249	,	DUT.I10.I164.I140.b	,	DUT.I10.I164.I140.M52:d	,	nreg	,	d
2X_250	,	DUT.I10.I164.I140.net47	,	DUT.I10.I164.I140.M132:d	,	nreg	,	d
2X_251	,	DUT.I10.I164.I140.a	,	DUT.I10.I164.I140.M131:d	,	preg	,	d
2X_252	,	DUT.I10.I164.I140.a	,	DUT.I10.I164.I140.M119:d	,	preg	,	d
2X_253	,	DUT.I10.I164.I140.a	,	DUT.I10.I164.I140.M130:d	,	nreg	,	d
2X_254	,	DUT.I10.I164.I140.a	,	DUT.I10.I164.I140.M45:d	,	nreg	,	d
2X_255	,	DUT.I10.I164.I140.net49	,	DUT.I10.I164.I140.M128:d	,	nreg	,	d
2X_256	,	DUT.I10.I164.I140.net38	,	DUT.I10.I164.I140.M120:d	,	nreg	,	d
2X_257	,	DUT.I10.I164.I140.net36	,	DUT.I10.I164.I140.M51:d	,	nreg	,	d
2X_258	,	DUT.I10.I164.I140.net46	,	DUT.I10.I164.I140.M129:d	,	preg	,	d
2X_259	,	DUT.I10.I164.I140.net44	,	DUT.I10.I164.I140.M125:d	,	preg	,	d
2X_260	,	DUT.I10.I164.I140.net42	,	DUT.I10.I164.I140.M123:d	,	preg	,	d
2X_261	,	DUT.I10.I164.I140.net40	,	DUT.I10.I164.I140.M43:d	,	preg	,	d
2X_262	,	DUT.I10.I164.I139.net52	,	DUT.I10.I164.I139.M121:d	,	nreg	,	d
2X_263	,	DUT.I10.I164.I139.b	,	DUT.I10.I164.I139.M127:d	,	preg	,	d
2X_264	,	DUT.I10.I164.I139.b	,	DUT.I10.I164.I139.M48:d	,	preg	,	d
2X_265	,	DUT.I10.I164.I139.b	,	DUT.I10.I164.I139.M126:d	,	nreg	,	d
2X_266	,	DUT.I10.I164.I139.b	,	DUT.I10.I164.I139.M52:d	,	nreg	,	d
2X_267	,	DUT.I10.I164.I139.net47	,	DUT.I10.I164.I139.M132:d	,	nreg	,	d
2X_268	,	DUT.I10.I164.I139.a	,	DUT.I10.I164.I139.M131:d	,	preg	,	d
2X_269	,	DUT.I10.I164.I139.a	,	DUT.I10.I164.I139.M119:d	,	preg	,	d
2X_270	,	DUT.I10.I164.I139.a	,	DUT.I10.I164.I139.M130:d	,	nreg	,	d
2X_271	,	DUT.I10.I164.I139.a	,	DUT.I10.I164.I139.M45:d	,	nreg	,	d
2X_272	,	DUT.I10.I164.I139.net49	,	DUT.I10.I164.I139.M128:d	,	nreg	,	d
2X_273	,	DUT.I10.I164.I139.net38	,	DUT.I10.I164.I139.M120:d	,	nreg	,	d
2X_274	,	DUT.I10.I164.I139.net36	,	DUT.I10.I164.I139.M51:d	,	nreg	,	d
2X_275	,	DUT.I10.I164.I139.net46	,	DUT.I10.I164.I139.M129:d	,	preg	,	d
2X_276	,	DUT.I10.I164.I139.net44	,	DUT.I10.I164.I139.M125:d	,	preg	,	d
2X_277	,	DUT.I10.I164.I139.net42	,	DUT.I10.I164.I139.M123:d	,	preg	,	d
2X_278	,	DUT.I10.I164.I139.net40	,	DUT.I10.I164.I139.M43:d	,	preg	,	d
2X_279	,	DUT.I10.I164.I138.net52	,	DUT.I10.I164.I138.M121:d	,	nreg	,	d
2X_280	,	DUT.I10.I164.I138.b	,	DUT.I10.I164.I138.M127:d	,	preg	,	d
2X_281	,	DUT.I10.I164.I138.b	,	DUT.I10.I164.I138.M48:d	,	preg	,	d
2X_282	,	DUT.I10.I164.I138.b	,	DUT.I10.I164.I138.M126:d	,	nreg	,	d
2X_283	,	DUT.I10.I164.I138.b	,	DUT.I10.I164.I138.M52:d	,	nreg	,	d
2X_284	,	DUT.I10.I164.I138.net47	,	DUT.I10.I164.I138.M132:d	,	nreg	,	d
2X_285	,	DUT.I10.I164.I138.a	,	DUT.I10.I164.I138.M131:d	,	preg	,	d
2X_286	,	DUT.I10.I164.I138.a	,	DUT.I10.I164.I138.M119:d	,	preg	,	d
2X_287	,	DUT.I10.I164.I138.a	,	DUT.I10.I164.I138.M130:d	,	nreg	,	d
2X_288	,	DUT.I10.I164.I138.a	,	DUT.I10.I164.I138.M45:d	,	nreg	,	d
2X_289	,	DUT.I10.I164.I138.net49	,	DUT.I10.I164.I138.M128:d	,	nreg	,	d
2X_290	,	DUT.I10.I164.I138.net38	,	DUT.I10.I164.I138.M120:d	,	nreg	,	d
2X_291	,	DUT.I10.I164.I138.net36	,	DUT.I10.I164.I138.M51:d	,	nreg	,	d
2X_292	,	DUT.I10.I164.I138.net46	,	DUT.I10.I164.I138.M129:d	,	preg	,	d
2X_293	,	DUT.I10.I164.I138.net44	,	DUT.I10.I164.I138.M125:d	,	preg	,	d
2X_294	,	DUT.I10.I164.I138.net42	,	DUT.I10.I164.I138.M123:d	,	preg	,	d
2X_295	,	DUT.I10.I164.I138.net40	,	DUT.I10.I164.I138.M43:d	,	preg	,	d
2X_296	,	DUT.I10.I163.net9	,	DUT.I10.I163.I146.ptrans10:d	,	preg	,	d
2X_297	,	DUT.I10.I163.net9	,	DUT.I10.I163.I146.ntrans11:d	,	nreg	,	d
2X_298	,	DUT.I10.I163.net20	,	DUT.I10.I163.I0.ptrans25:d	,	preg	,	d
2X_299	,	DUT.I10.I163.net20	,	DUT.I10.I163.I0.ntrans22:d	,	nreg	,	d
2X_300	,	DUT.I10.I163.net010	,	DUT.I10.I163.I139.M122:d	,	preg	,	d
2X_301	,	DUT.I10.I163.net010	,	DUT.I10.I163.I139.M49:d	,	preg	,	d
2X_302	,	DUT.I10.I163.net010	,	DUT.I10.I163.I139.M124:d	,	nreg	,	d
2X_303	,	DUT.I10.I163.net010	,	DUT.I10.I163.I139.M53:d	,	nreg	,	d
2X_304	,	DUT.I10.I163.net13	,	DUT.I10.I163.I141.M122:d	,	preg	,	d
2X_305	,	DUT.I10.I163.net13	,	DUT.I10.I163.I141.M49:d	,	preg	,	d
2X_306	,	DUT.I10.I163.net13	,	DUT.I10.I163.I141.M124:d	,	nreg	,	d
2X_307	,	DUT.I10.I163.net13	,	DUT.I10.I163.I141.M53:d	,	nreg	,	d
2X_308	,	DUT.I10.I163.net18	,	DUT.I10.I163.I160.ptrans25:d	,	preg	,	d
2X_309	,	DUT.I10.I163.net18	,	DUT.I10.I163.I160.ntrans22:d	,	nreg	,	d
2X_310	,	DUT.I10.I163.net19	,	DUT.I10.I163.I153.ptrans25:d	,	preg	,	d
2X_311	,	DUT.I10.I163.net19	,	DUT.I10.I163.I153.ntrans22:d	,	nreg	,	d
2X_312	,	DUT.I10.I163.net22	,	DUT.I10.I163.I141.M55:d	,	preg	,	d
2X_313	,	DUT.I10.I163.net22	,	DUT.I10.I163.I141.M54:d	,	nreg	,	d
2X_314	,	DUT.I10.I163.net23	,	DUT.I10.I163.I140.M122:d	,	preg	,	d
2X_315	,	DUT.I10.I163.net23	,	DUT.I10.I163.I140.M49:d	,	preg	,	d
2X_316	,	DUT.I10.I163.net23	,	DUT.I10.I163.I140.M124:d	,	nreg	,	d
2X_317	,	DUT.I10.I163.net23	,	DUT.I10.I163.I140.M53:d	,	nreg	,	d
2X_318	,	DUT.I10.I163.net14	,	DUT.I10.I163.I138.M55:d	,	preg	,	d
2X_319	,	DUT.I10.I163.net14	,	DUT.I10.I163.I138.M54:d	,	nreg	,	d
2X_320	,	DUT.I10.I163.net24	,	DUT.I10.I163.I138.M122:d	,	preg	,	d
2X_321	,	DUT.I10.I163.net24	,	DUT.I10.I163.I138.M49:d	,	preg	,	d
2X_322	,	DUT.I10.I163.net24	,	DUT.I10.I163.I138.M124:d	,	nreg	,	d
2X_323	,	DUT.I10.I163.net24	,	DUT.I10.I163.I138.M53:d	,	nreg	,	d
2X_324	,	DUT.I10.I163.I0.net39	,	DUT.I10.I163.I0.ptrans24:d	,	preg	,	d
2X_325	,	DUT.I10.I163.I0.net39	,	DUT.I10.I163.I0.ptrans23:d	,	preg	,	d
2X_326	,	DUT.I10.I163.I0.net39	,	DUT.I10.I163.I0.ntrans21:d	,	nreg	,	d
2X_327	,	DUT.I10.I163.I0.net32	,	DUT.I10.I163.I0.ntrans20:d	,	nreg	,	d
2X_328	,	DUT.I10.I163.I160.net39	,	DUT.I10.I163.I160.ptrans24:d	,	preg	,	d
2X_329	,	DUT.I10.I163.I160.net39	,	DUT.I10.I163.I160.ptrans23:d	,	preg	,	d
2X_330	,	DUT.I10.I163.I160.net39	,	DUT.I10.I163.I160.ntrans21:d	,	nreg	,	d
2X_331	,	DUT.I10.I163.I160.net32	,	DUT.I10.I163.I160.ntrans20:d	,	nreg	,	d
2X_332	,	DUT.I10.I163.I153.net39	,	DUT.I10.I163.I153.ptrans24:d	,	preg	,	d
2X_333	,	DUT.I10.I163.I153.net39	,	DUT.I10.I163.I153.ptrans23:d	,	preg	,	d
2X_334	,	DUT.I10.I163.I153.net39	,	DUT.I10.I163.I153.ntrans21:d	,	nreg	,	d
2X_335	,	DUT.I10.I163.I153.net32	,	DUT.I10.I163.I153.ntrans20:d	,	nreg	,	d
2X_336	,	DUT.I10.I163.I141.net52	,	DUT.I10.I163.I141.M121:d	,	nreg	,	d
2X_337	,	DUT.I10.I163.I141.b	,	DUT.I10.I163.I141.M127:d	,	preg	,	d
2X_338	,	DUT.I10.I163.I141.b	,	DUT.I10.I163.I141.M48:d	,	preg	,	d
2X_339	,	DUT.I10.I163.I141.b	,	DUT.I10.I163.I141.M126:d	,	nreg	,	d
2X_340	,	DUT.I10.I163.I141.b	,	DUT.I10.I163.I141.M52:d	,	nreg	,	d
2X_341	,	DUT.I10.I163.I141.net47	,	DUT.I10.I163.I141.M132:d	,	nreg	,	d
2X_342	,	DUT.I10.I163.I141.a	,	DUT.I10.I163.I141.M131:d	,	preg	,	d
2X_343	,	DUT.I10.I163.I141.a	,	DUT.I10.I163.I141.M119:d	,	preg	,	d
2X_344	,	DUT.I10.I163.I141.a	,	DUT.I10.I163.I141.M130:d	,	nreg	,	d
2X_345	,	DUT.I10.I163.I141.a	,	DUT.I10.I163.I141.M45:d	,	nreg	,	d
2X_346	,	DUT.I10.I163.I141.net49	,	DUT.I10.I163.I141.M128:d	,	nreg	,	d
2X_347	,	DUT.I10.I163.I141.net38	,	DUT.I10.I163.I141.M120:d	,	nreg	,	d
2X_348	,	DUT.I10.I163.I141.net36	,	DUT.I10.I163.I141.M51:d	,	nreg	,	d
2X_349	,	DUT.I10.I163.I141.net46	,	DUT.I10.I163.I141.M129:d	,	preg	,	d
2X_350	,	DUT.I10.I163.I141.net44	,	DUT.I10.I163.I141.M125:d	,	preg	,	d
2X_351	,	DUT.I10.I163.I141.net42	,	DUT.I10.I163.I141.M123:d	,	preg	,	d
2X_352	,	DUT.I10.I163.I141.net40	,	DUT.I10.I163.I141.M43:d	,	preg	,	d
2X_353	,	DUT.I10.I163.I140.net52	,	DUT.I10.I163.I140.M121:d	,	nreg	,	d
2X_354	,	DUT.I10.I163.I140.b	,	DUT.I10.I163.I140.M127:d	,	preg	,	d
2X_355	,	DUT.I10.I163.I140.b	,	DUT.I10.I163.I140.M48:d	,	preg	,	d
2X_356	,	DUT.I10.I163.I140.b	,	DUT.I10.I163.I140.M126:d	,	nreg	,	d
2X_357	,	DUT.I10.I163.I140.b	,	DUT.I10.I163.I140.M52:d	,	nreg	,	d
2X_358	,	DUT.I10.I163.I140.net47	,	DUT.I10.I163.I140.M132:d	,	nreg	,	d
2X_359	,	DUT.I10.I163.I140.a	,	DUT.I10.I163.I140.M131:d	,	preg	,	d
2X_360	,	DUT.I10.I163.I140.a	,	DUT.I10.I163.I140.M119:d	,	preg	,	d
2X_361	,	DUT.I10.I163.I140.a	,	DUT.I10.I163.I140.M130:d	,	nreg	,	d
2X_362	,	DUT.I10.I163.I140.a	,	DUT.I10.I163.I140.M45:d	,	nreg	,	d
2X_363	,	DUT.I10.I163.I140.net49	,	DUT.I10.I163.I140.M128:d	,	nreg	,	d
2X_364	,	DUT.I10.I163.I140.net38	,	DUT.I10.I163.I140.M120:d	,	nreg	,	d
2X_365	,	DUT.I10.I163.I140.net36	,	DUT.I10.I163.I140.M51:d	,	nreg	,	d
2X_366	,	DUT.I10.I163.I140.net46	,	DUT.I10.I163.I140.M129:d	,	preg	,	d
2X_367	,	DUT.I10.I163.I140.net44	,	DUT.I10.I163.I140.M125:d	,	preg	,	d
2X_368	,	DUT.I10.I163.I140.net42	,	DUT.I10.I163.I140.M123:d	,	preg	,	d
2X_369	,	DUT.I10.I163.I140.net40	,	DUT.I10.I163.I140.M43:d	,	preg	,	d
2X_370	,	DUT.I10.I163.I139.net52	,	DUT.I10.I163.I139.M121:d	,	nreg	,	d
2X_371	,	DUT.I10.I163.I139.b	,	DUT.I10.I163.I139.M127:d	,	preg	,	d
2X_372	,	DUT.I10.I163.I139.b	,	DUT.I10.I163.I139.M48:d	,	preg	,	d
2X_373	,	DUT.I10.I163.I139.b	,	DUT.I10.I163.I139.M126:d	,	nreg	,	d
2X_374	,	DUT.I10.I163.I139.b	,	DUT.I10.I163.I139.M52:d	,	nreg	,	d
2X_375	,	DUT.I10.I163.I139.net47	,	DUT.I10.I163.I139.M132:d	,	nreg	,	d
2X_376	,	DUT.I10.I163.I139.a	,	DUT.I10.I163.I139.M131:d	,	preg	,	d
2X_377	,	DUT.I10.I163.I139.a	,	DUT.I10.I163.I139.M119:d	,	preg	,	d
2X_378	,	DUT.I10.I163.I139.a	,	DUT.I10.I163.I139.M130:d	,	nreg	,	d
2X_379	,	DUT.I10.I163.I139.a	,	DUT.I10.I163.I139.M45:d	,	nreg	,	d
2X_380	,	DUT.I10.I163.I139.net49	,	DUT.I10.I163.I139.M128:d	,	nreg	,	d
2X_381	,	DUT.I10.I163.I139.net38	,	DUT.I10.I163.I139.M120:d	,	nreg	,	d
2X_382	,	DUT.I10.I163.I139.net36	,	DUT.I10.I163.I139.M51:d	,	nreg	,	d
2X_383	,	DUT.I10.I163.I139.net46	,	DUT.I10.I163.I139.M129:d	,	preg	,	d
2X_384	,	DUT.I10.I163.I139.net44	,	DUT.I10.I163.I139.M125:d	,	preg	,	d
2X_385	,	DUT.I10.I163.I139.net42	,	DUT.I10.I163.I139.M123:d	,	preg	,	d
2X_386	,	DUT.I10.I163.I139.net40	,	DUT.I10.I163.I139.M43:d	,	preg	,	d
2X_387	,	DUT.I10.I163.I138.net52	,	DUT.I10.I163.I138.M121:d	,	nreg	,	d
2X_388	,	DUT.I10.I163.I138.b	,	DUT.I10.I163.I138.M127:d	,	preg	,	d
2X_389	,	DUT.I10.I163.I138.b	,	DUT.I10.I163.I138.M48:d	,	preg	,	d
2X_390	,	DUT.I10.I163.I138.b	,	DUT.I10.I163.I138.M126:d	,	nreg	,	d
2X_391	,	DUT.I10.I163.I138.b	,	DUT.I10.I163.I138.M52:d	,	nreg	,	d
2X_392	,	DUT.I10.I163.I138.net47	,	DUT.I10.I163.I138.M132:d	,	nreg	,	d
2X_393	,	DUT.I10.I163.I138.a	,	DUT.I10.I163.I138.M131:d	,	preg	,	d
2X_394	,	DUT.I10.I163.I138.a	,	DUT.I10.I163.I138.M119:d	,	preg	,	d
2X_395	,	DUT.I10.I163.I138.a	,	DUT.I10.I163.I138.M130:d	,	nreg	,	d
2X_396	,	DUT.I10.I163.I138.a	,	DUT.I10.I163.I138.M45:d	,	nreg	,	d
2X_397	,	DUT.I10.I163.I138.net49	,	DUT.I10.I163.I138.M128:d	,	nreg	,	d
2X_398	,	DUT.I10.I163.I138.net38	,	DUT.I10.I163.I138.M120:d	,	nreg	,	d
2X_399	,	DUT.I10.I163.I138.net36	,	DUT.I10.I163.I138.M51:d	,	nreg	,	d
2X_400	,	DUT.I10.I163.I138.net46	,	DUT.I10.I163.I138.M129:d	,	preg	,	d
2X_401	,	DUT.I10.I163.I138.net44	,	DUT.I10.I163.I138.M125:d	,	preg	,	d
2X_402	,	DUT.I10.I163.I138.net42	,	DUT.I10.I163.I138.M123:d	,	preg	,	d
2X_403	,	DUT.I10.I163.I138.net40	,	DUT.I10.I163.I138.M43:d	,	preg	,	d
2X_404	,	DUT.I10.I162.net9	,	DUT.I10.I162.I146.ptrans10:d	,	preg	,	d
2X_405	,	DUT.I10.I162.net9	,	DUT.I10.I162.I146.ntrans11:d	,	nreg	,	d
2X_406	,	DUT.I10.I162.net20	,	DUT.I10.I162.I0.ptrans25:d	,	preg	,	d
2X_407	,	DUT.I10.I162.net20	,	DUT.I10.I162.I0.ntrans22:d	,	nreg	,	d
2X_408	,	DUT.I10.I162.net010	,	DUT.I10.I162.I139.M122:d	,	preg	,	d
2X_409	,	DUT.I10.I162.net010	,	DUT.I10.I162.I139.M49:d	,	preg	,	d
2X_410	,	DUT.I10.I162.net010	,	DUT.I10.I162.I139.M124:d	,	nreg	,	d
2X_411	,	DUT.I10.I162.net010	,	DUT.I10.I162.I139.M53:d	,	nreg	,	d
2X_412	,	DUT.I10.I162.net13	,	DUT.I10.I162.I141.M122:d	,	preg	,	d
2X_413	,	DUT.I10.I162.net13	,	DUT.I10.I162.I141.M49:d	,	preg	,	d
2X_414	,	DUT.I10.I162.net13	,	DUT.I10.I162.I141.M124:d	,	nreg	,	d
2X_415	,	DUT.I10.I162.net13	,	DUT.I10.I162.I141.M53:d	,	nreg	,	d
2X_416	,	DUT.I10.I162.net18	,	DUT.I10.I162.I160.ptrans25:d	,	preg	,	d
2X_417	,	DUT.I10.I162.net18	,	DUT.I10.I162.I160.ntrans22:d	,	nreg	,	d
2X_418	,	DUT.I10.I162.net19	,	DUT.I10.I162.I153.ptrans25:d	,	preg	,	d
2X_419	,	DUT.I10.I162.net19	,	DUT.I10.I162.I153.ntrans22:d	,	nreg	,	d
2X_420	,	DUT.I10.I162.net22	,	DUT.I10.I162.I141.M55:d	,	preg	,	d
2X_421	,	DUT.I10.I162.net22	,	DUT.I10.I162.I141.M54:d	,	nreg	,	d
2X_422	,	DUT.I10.I162.net23	,	DUT.I10.I162.I140.M122:d	,	preg	,	d
2X_423	,	DUT.I10.I162.net23	,	DUT.I10.I162.I140.M49:d	,	preg	,	d
2X_424	,	DUT.I10.I162.net23	,	DUT.I10.I162.I140.M124:d	,	nreg	,	d
2X_425	,	DUT.I10.I162.net23	,	DUT.I10.I162.I140.M53:d	,	nreg	,	d
2X_426	,	DUT.I10.I162.net14	,	DUT.I10.I162.I138.M55:d	,	preg	,	d
2X_427	,	DUT.I10.I162.net14	,	DUT.I10.I162.I138.M54:d	,	nreg	,	d
2X_428	,	DUT.I10.I162.net24	,	DUT.I10.I162.I138.M122:d	,	preg	,	d
2X_429	,	DUT.I10.I162.net24	,	DUT.I10.I162.I138.M49:d	,	preg	,	d
2X_430	,	DUT.I10.I162.net24	,	DUT.I10.I162.I138.M124:d	,	nreg	,	d
2X_431	,	DUT.I10.I162.net24	,	DUT.I10.I162.I138.M53:d	,	nreg	,	d
2X_432	,	DUT.I10.I162.I0.net39	,	DUT.I10.I162.I0.ptrans24:d	,	preg	,	d
2X_433	,	DUT.I10.I162.I0.net39	,	DUT.I10.I162.I0.ptrans23:d	,	preg	,	d
2X_434	,	DUT.I10.I162.I0.net39	,	DUT.I10.I162.I0.ntrans21:d	,	nreg	,	d
2X_435	,	DUT.I10.I162.I0.net32	,	DUT.I10.I162.I0.ntrans20:d	,	nreg	,	d
2X_436	,	DUT.I10.I162.I160.net39	,	DUT.I10.I162.I160.ptrans24:d	,	preg	,	d
2X_437	,	DUT.I10.I162.I160.net39	,	DUT.I10.I162.I160.ptrans23:d	,	preg	,	d
2X_438	,	DUT.I10.I162.I160.net39	,	DUT.I10.I162.I160.ntrans21:d	,	nreg	,	d
2X_439	,	DUT.I10.I162.I160.net32	,	DUT.I10.I162.I160.ntrans20:d	,	nreg	,	d
2X_440	,	DUT.I10.I162.I153.net39	,	DUT.I10.I162.I153.ptrans24:d	,	preg	,	d
2X_441	,	DUT.I10.I162.I153.net39	,	DUT.I10.I162.I153.ptrans23:d	,	preg	,	d
2X_442	,	DUT.I10.I162.I153.net39	,	DUT.I10.I162.I153.ntrans21:d	,	nreg	,	d
2X_443	,	DUT.I10.I162.I153.net32	,	DUT.I10.I162.I153.ntrans20:d	,	nreg	,	d
2X_444	,	DUT.I10.I162.I141.net52	,	DUT.I10.I162.I141.M121:d	,	nreg	,	d
2X_445	,	DUT.I10.I162.I141.b	,	DUT.I10.I162.I141.M127:d	,	preg	,	d
2X_446	,	DUT.I10.I162.I141.b	,	DUT.I10.I162.I141.M48:d	,	preg	,	d
2X_447	,	DUT.I10.I162.I141.b	,	DUT.I10.I162.I141.M126:d	,	nreg	,	d
2X_448	,	DUT.I10.I162.I141.b	,	DUT.I10.I162.I141.M52:d	,	nreg	,	d
2X_449	,	DUT.I10.I162.I141.net47	,	DUT.I10.I162.I141.M132:d	,	nreg	,	d
2X_450	,	DUT.I10.I162.I141.a	,	DUT.I10.I162.I141.M131:d	,	preg	,	d
2X_451	,	DUT.I10.I162.I141.a	,	DUT.I10.I162.I141.M119:d	,	preg	,	d
2X_452	,	DUT.I10.I162.I141.a	,	DUT.I10.I162.I141.M130:d	,	nreg	,	d
2X_453	,	DUT.I10.I162.I141.a	,	DUT.I10.I162.I141.M45:d	,	nreg	,	d
2X_454	,	DUT.I10.I162.I141.net49	,	DUT.I10.I162.I141.M128:d	,	nreg	,	d
2X_455	,	DUT.I10.I162.I141.net38	,	DUT.I10.I162.I141.M120:d	,	nreg	,	d
2X_456	,	DUT.I10.I162.I141.net36	,	DUT.I10.I162.I141.M51:d	,	nreg	,	d
2X_457	,	DUT.I10.I162.I141.net46	,	DUT.I10.I162.I141.M129:d	,	preg	,	d
